name,calls,total_ms,avg_ms
"dsv4_unpack_dispatch_payload_kernel(const unsigned short *, unsigned short *, int *, int, int, int)",344,0.8115900000000005,0.002359273255813955
"dsv4_sum_padded_route_outputs_by_peer_kernel(const unsigned short *, const int *, unsigned short *, int, int, int)",344,0.7647700000000003,0.0022231686046511635
"dsv4_sum_bf16_rows_kernel(const unsigned short *, unsigned short *, int, int)",344,0.5140789999999998,0.001494415697674418
"dsv4_count_packed_local_experts_kernel(const int *, int *, int, int, int)",344,0.47404200000000024,0.0013780290697674425
"add_assign_bf16_kernel(__nv_bfloat16 *, const __nv_bfloat16 *, int)",344,0.46240700000000007,0.0013442063953488374
"dsv4_scatter_packed_route_slot_kernel(const unsigned short *, unsigned short *, const int *, const float *, int, int, int)",258,0.4135950000000001,0.0016030813953488376
"dsv4_init_padded_route_slots_kernel(int *, int *, int *, int)",344,0.405437,0.001178595930232558
"dsv4_update_window_cache_kernel(const unsigned short *, unsigned short *, int, int, int, int)",344,0.3952030000000002,0.0011488459302325586
"dsv4_mhc_head_pre_kernel(const unsigned short *, const unsigned short *, const unsigned short *, const unsigned short *, unsigned short *, int, int, int, float)",8,0.121921,0.015240125
"rms_norm_kernel(const __nv_bfloat16 *, const __nv_bfloat16 *, __nv_bfloat16 *, int, float)",8,0.022463,0.002807875
"embedding_batched_native_kernel(const __nv_bfloat16 *, const int *, __nv_bfloat16 *, int, int)",8,0.015743,0.001967875
"dsv4_mhc_expand_kernel(const unsigned short *, unsigned short *, int, int, int)",8,0.012064000000000002,0.0015080000000000002
